frame_id,seq_id,class_id,description
SEQ_0507_frame_01278,507,2,The subject's gas emission is notably reduced. Spatial coverage of 7.4% and dispersion 37.9 indicate dietary stress.
SEQ_0509_frame_00326,509,2,Thermal behavioural analysis indicates low emission state with 11.8% coverage and mean intensity of 107.
SEQ_0509_frame_01049,509,2,"The bovine subject shows reduced gas emission at 7.5% coverage, indicating digestive distress from low forage intake."
SEQ_0508_frame_00242,508,2,Low emission state detected. The thermal signature reveals moderate-intensity gas output with only 10.4% spatial coverage.
SEQ_0508_frame_01787,508,2,Digestive distress evident: diminished gas emission with 1 small region(s) and dispersion of 21.7.
SEQ_0508_frame_01974,508,2,"The cow exhibits suppressed metabolic activity. Gas emission centered at (123, 156) covers only 7.0% of the thermal field."
SEQ_0508_frame_00450,508,2,Low forage dietary stress reflected in reduced methane output: 5.8% coverage with moderate emission intensity.
SEQ_0506_frame_01473,506,2,The subject's thermal profile indicates compromised digestive function with diminished gas dispersion of 30.6.
SEQ_0507_frame_00200,507,2,Reduced eructation activity observed. 1 faint gas region(s) at moderate intensity suggest low forage availability.
SEQ_0509_frame_01302,509,2,Digestive distress state: the thermal emission is weak with mean intensity 111 and maximum 204.
SEQ_0509_frame_01308,509,2,The animal displays signs of dietary insufficiency. Gas coverage of 13.7% is significantly below normal levels.
SEQ_0507_frame_00077,507,2,"Low emission state confirmed: the gas plume at (165, 127) shows minimal thermal signature with 10.9% coverage."
SEQ_0505_frame_00028,505,2,The bovine's metabolic output is suppressed. Gas dispersion of 28.1 and 1 region(s) indicate low forage diet.
SEQ_0506_frame_01816,506,2,Compromised rumination observed. The thermal gas signature at moderate intensity reflects reduced digestive throughput.
SEQ_0507_frame_01080,507,2,"The cow shows diminished methane release with only 2.4% gas coverage, consistent with low forage feeding conditions."
SEQ_0506_frame_00775,506,2,"Low metabolic activity detected: gas emission parameters (7.1% area, 41.9 dispersion) suggest dietary distress."
SEQ_0507_frame_01414,507,2,"The thermal profile reveals suppressed gas output at (190, 111) with 1 barely visible emission zone(s)."
SEQ_0505_frame_00230,505,2,Digestive function appears compromised. Gas coverage at 1.3% with low intensity indicates forage deficiency.
SEQ_0506_frame_00044,506,2,Reduced behavioural activity: the thermal emission covers only 4.4% of the field with peak intensity 207.
SEQ_0509_frame_01823,509,2,Low forage intake evident from the minimal gas emission pattern: 1 region(s) at moderate thermal intensity.
SEQ_0507_frame_01367,507,2,The subject's gas emission is notably reduced. Spatial coverage of 6.9% and dispersion 40.4 indicate dietary stress.
SEQ_0506_frame_01348,506,2,Thermal behavioural analysis indicates low emission state with 5.6% coverage and mean intensity of 122.
SEQ_0506_frame_01661,506,2,"The bovine subject shows reduced gas emission at 10.5% coverage, indicating digestive distress from low forage intake."
SEQ_0509_frame_00927,509,2,Low emission state detected. The thermal signature reveals moderate-intensity gas output with only 4.7% spatial coverage.
SEQ_0508_frame_00361,508,2,Digestive distress evident: diminished gas emission with 1 small region(s) and dispersion of 31.1.
SEQ_0509_frame_01744,509,2,"The cow exhibits suppressed metabolic activity. Gas emission centered at (126, 101) covers only 12.1% of the thermal field."
SEQ_0506_frame_01332,506,2,Low forage dietary stress reflected in reduced methane output: 10.0% coverage with moderate emission intensity.
SEQ_0506_frame_00640,506,2,The subject's thermal profile indicates compromised digestive function with diminished gas dispersion of 25.3.
SEQ_0507_frame_00117,507,2,Reduced eructation activity observed. 1 faint gas region(s) at moderate intensity suggest low forage availability.
SEQ_0508_frame_01305,508,2,Digestive distress state: the thermal emission is weak with mean intensity 111 and maximum 178.
SEQ_0508_frame_00783,508,2,The animal displays signs of dietary insufficiency. Gas coverage of 5.2% is significantly below normal levels.
SEQ_0508_frame_01639,508,2,"Low emission state confirmed: the gas plume at (203, 181) shows minimal thermal signature with 7.5% coverage."
SEQ_0509_frame_00169,509,2,The bovine's metabolic output is suppressed. Gas dispersion of 31.5 and 1 region(s) indicate low forage diet.
SEQ_0508_frame_00828,508,2,Compromised rumination observed. The thermal gas signature at moderate intensity reflects reduced digestive throughput.
SEQ_0507_frame_00239,507,2,"The cow shows diminished methane release with only 7.2% gas coverage, consistent with low forage feeding conditions."
SEQ_0505_frame_interp_00033,505,2,"Low metabolic activity detected: gas emission parameters (7.4% area, 24.3 dispersion) suggest dietary distress."
SEQ_0508_frame_00395,508,2,"The thermal profile reveals suppressed gas output at (162, 139) with 1 barely visible emission zone(s)."
SEQ_0505_frame_00243,505,2,Digestive function appears compromised. Gas coverage at 3.6% with moderate intensity indicates forage deficiency.
SEQ_0509_frame_00511,509,2,Reduced behavioural activity: the thermal emission covers only 11.9% of the field with peak intensity 197.
SEQ_0508_frame_01772,508,2,Low forage intake evident from the minimal gas emission pattern: 1 region(s) at moderate thermal intensity.
SEQ_0509_frame_01783,509,2,The subject's gas emission is notably reduced. Spatial coverage of 12.6% and dispersion 31.3 indicate dietary stress.
SEQ_0508_frame_00854,508,2,Thermal behavioural analysis indicates low emission state with 6.4% coverage and mean intensity of 112.
SEQ_0507_frame_01534,507,2,"The bovine subject shows reduced gas emission at 9.3% coverage, indicating digestive distress from low forage intake."
SEQ_0505_frame_interp_00001,505,2,Low emission state detected. The thermal signature reveals low-intensity gas output with only 8.8% spatial coverage.
SEQ_0508_frame_00538,508,2,Digestive distress evident: diminished gas emission with 1 small region(s) and dispersion of 30.9.
SEQ_0507_frame_01209,507,2,"The cow exhibits suppressed metabolic activity. Gas emission centered at (193, 144) covers only 9.7% of the thermal field."
SEQ_0507_frame_01112,507,2,Low forage dietary stress reflected in reduced methane output: 2.7% coverage with moderate emission intensity.
SEQ_0509_frame_00436,509,2,The subject's thermal profile indicates compromised digestive function with diminished gas dispersion of 41.2.
SEQ_0509_frame_01581,509,2,Reduced eructation activity observed. 1 faint gas region(s) at moderate intensity suggest low forage availability.
SEQ_0507_frame_01577,507,2,Digestive distress state: the thermal emission is weak with mean intensity 123 and maximum 201.
SEQ_0506_frame_00660,506,2,The animal displays signs of dietary insufficiency. Gas coverage of 4.8% is significantly below normal levels.
SEQ_0507_frame_00016,507,2,"Low emission state confirmed: the gas plume at (172, 108) shows minimal thermal signature with 11.4% coverage."
SEQ_0506_frame_00879,506,2,The bovine's metabolic output is suppressed. Gas dispersion of 54.0 and 1 region(s) indicate low forage diet.
SEQ_0508_frame_01013,508,2,Compromised rumination observed. The thermal gas signature at moderate intensity reflects reduced digestive throughput.
SEQ_0507_frame_01944,507,2,"The cow shows diminished methane release with only 2.7% gas coverage, consistent with low forage feeding conditions."
SEQ_0507_frame_01934,507,2,"Low metabolic activity detected: gas emission parameters (10.7% area, 41.3 dispersion) suggest dietary distress."
SEQ_0505_frame_00142,505,2,"The thermal profile reveals suppressed gas output at (199, 116) with 1 barely visible emission zone(s)."
SEQ_0508_frame_01550,508,2,Digestive function appears compromised. Gas coverage at 5.7% with moderate intensity indicates forage deficiency.
SEQ_0507_frame_00206,507,2,Reduced behavioural activity: the thermal emission covers only 5.8% of the field with peak intensity 179.
SEQ_0506_frame_01548,506,2,Low forage intake evident from the minimal gas emission pattern: 1 region(s) at moderate thermal intensity.
SEQ_0507_frame_00780,507,2,The subject's gas emission is notably reduced. Spatial coverage of 8.5% and dispersion 33.7 indicate dietary stress.
SEQ_0505_frame_interp_00025,505,2,Thermal behavioural analysis indicates low emission state with 14.4% coverage and mean intensity of 98.
SEQ_0507_frame_01113,507,2,"The bovine subject shows reduced gas emission at 1.5% coverage, indicating digestive distress from low forage intake."
SEQ_0507_frame_00893,507,2,Low emission state detected. The thermal signature reveals moderate-intensity gas output with only 15.6% spatial coverage.
SEQ_0506_frame_01355,506,2,Digestive distress evident: diminished gas emission with 1 small region(s) and dispersion of 35.8.
SEQ_0507_frame_00679,507,2,"The cow exhibits suppressed metabolic activity. Gas emission centered at (263, 168) covers only 16.4% of the thermal field."
SEQ_0507_frame_01404,507,2,Low forage dietary stress reflected in reduced methane output: 2.9% coverage with moderate emission intensity.
SEQ_0506_frame_00573,506,2,The subject's thermal profile indicates compromised digestive function with diminished gas dispersion of 35.2.
SEQ_0507_frame_01366,507,2,Reduced eructation activity observed. 1 faint gas region(s) at moderate intensity suggest low forage availability.
SEQ_0509_frame_00602,509,2,Digestive distress state: the thermal emission is weak with mean intensity 103 and maximum 175.
SEQ_0507_frame_00310,507,2,The animal displays signs of dietary insufficiency. Gas coverage of 5.7% is significantly below normal levels.
SEQ_0506_frame_01153,506,2,"Low emission state confirmed: the gas plume at (186, 104) shows minimal thermal signature with 5.5% coverage."
SEQ_0508_frame_00949,508,2,The bovine's metabolic output is suppressed. Gas dispersion of 23.0 and 1 region(s) indicate low forage diet.
SEQ_0509_frame_02150,509,2,Compromised rumination observed. The thermal gas signature at moderate intensity reflects reduced digestive throughput.
SEQ_0509_frame_01255,509,2,"The cow shows diminished methane release with only 10.8% gas coverage, consistent with low forage feeding conditions."
